FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas
08/01/2016 0:00;30;421;4
16/12/2011 0:00;45;322;4
17/04/2012 0:00;45;213;4
20/01/2017 0:00;56;241;4
12/04/2010 0:00;55;400;4
17/04/2012 0:00;66;314;4
17/04/2012 0:00;37;304;4
28/04/2023 0:00;53;350;4
12/04/2010 0:00;52;468;4
20/01/2017 0:00;43;259;4
12/04/2010 0:00;31;395;4
28/04/2023 0:00;51;288;4
14/12/2010 0:00;28;254;4
17/04/2012 0:00;30;421;4
28/04/2023 0:00;39;349;4
29/04/2015 0:00;27;353;4
28/04/2023 0:00;51;237;4
17/04/2012 0:00;26;270;4
29/04/2015 0:00;26;537;4
17/04/2012 0:00;31;211;4
02/11/2017 0:00;49;348;4
28/04/2023 0:00;56;439;4
28/04/2023 0:00;57;302;4
20/08/2012 0:00;21;401;4
23/08/2013 0:00;35;196;4
29/04/2015 0:00;31;229;4
21/12/2012 0:00;38;371;4
28/04/2023 0:00;44;266;4
23/12/2014 0:00;52;352;4
20/01/2017 0:00;43;339;4
23/08/2013 0:00;22;440;4
20/12/2013 0:00;22;468;4
26/08/2014 0:00;22;199;4
29/08/2022 0:00;68;236;4
29/04/2015 0:00;26;265;4
29/04/2015 0:00;41;475;4
06/04/2018 0:00;39;397;4
05/09/2015 0:00;59;276;4
29/04/2015 0:00;22;417;4
11/05/2016 0:00;29;390;4
28/04/2023 0:00;51;257;4
28/04/2023 0:00;32;256;4
28/04/2023 0:00;35;260;4
20/12/2018 0:00;28;252;4
26/04/2022 0:00;27;354;4
02/11/2017 0:00;62;355;4
23/06/2017 0:00;42;581;4
02/11/2017 0:00;35;489;4
28/04/2023 0:00;54;282;4
28/04/2023 0:00;42;352;4
23/12/2020 0:00;48;251;4
28/04/2023 0:00;43;330;4
28/04/2023 0:00;55;339;4
28/04/2023 0:00;28;284;4
28/04/2023 0:00;23;430;4
28/04/2023 0:00;41;483;4
28/04/2023 0:00;35;308;4
28/04/2023 0:00;20;368;4
20/10/2010 0:00;39;445;4
11/10/2013 0:00;36;498;4
27/04/2012 0:00;34;299;4
11/10/2013 0:00;32;369;4
11/10/2013 0:00;40;369;4
16/04/2009 0:00;42;473;8
29/12/2009 0:00;33;187;4
11/10/2013 0:00;42;486;4
16/04/2009 0:00;22;544;8
11/10/2013 0:00;68;429;4
16/04/2009 0:00;24;385;8
29/12/2009 0:00;26;405;4
19/08/2009 0:00;35;388;8
19/08/2009 0:00;20;517;8
19/08/2009 0:00;20;334;8
11/10/2013 0:00;24;205;4
08/11/2012 0:00;44;285;4
09/05/2013 0:00;37;278;4
19/08/2009 0:00;21;391;8
11/10/2013 0:00;53;247;4
29/12/2009 0:00;21;428;4
29/12/2009 0:00;19;391;4
30/11/2011 0:00;52;528;4
29/12/2009 0:00;27;270;4
27/04/2012 0:00;20;239;4
09/05/2013 0:00;56;426;4
04/03/2011 0:00;50;194;4
08/11/2012 0:00;25;221;4
08/11/2012 0:00;35;513;4
27/04/2012 0:00;34;306;4
08/11/2012 0:00;37;364;4
08/11/2012 0:00;29;281;4
12/07/2011 0:00;36;517;4
27/04/2012 0:00;43;207;4
30/11/2011 0:00;19;351;4
11/10/2013 0:00;29;333;4
27/04/2012 0:00;38;238;4
27/04/2012 0:00;25;360;4
11/10/2013 0:00;39;264;4
11/10/2013 0:00;27;345;4
08/11/2012 0:00;18;313;4
11/10/2013 0:00;55;281;4
09/05/2013 0:00;34;337;4
11/10/2013 0:00;36;492;4
11/10/2013 0:00;69;308;4
11/10/2013 0:00;30;355;4
13/03/2023 0:00;68;225;4
13/03/2023 0:00;55;430;4
13/03/2023 0:00;56;548;4
13/03/2023 0:00;55;326;4
21/12/2019 0:00;77;427;4
19/02/2015 0:00;41;456;4
17/01/2014 0:00;36;357;4
17/01/2014 0:00;32;241;4
13/03/2023 0:00;44;285;4
13/03/2023 0:00;57;470;4
15/12/2009 0:00;25;193;4
21/08/2017 0:00;71;295;4
13/03/2023 0:00;41;449;4
21/10/2020 0:00;44;323;4
09/01/2013 0:00;41;561;4
19/02/2015 0:00;71;526;4
29/08/2018 0:00;39;232;4
27/10/2021 0:00;76;300;4
21/12/2011 0:00;35;179;4
26/04/2019 0:00;34;368;4
09/05/2013 0:00;34;192;4
17/01/2014 0:00;34;207;4
26/04/2011 0:00;28;285;4
31/08/2011 0:00;25;382;4
26/04/2011 0:00;33;281;4
09/05/2013 0:00;27;494;4
21/12/2019 0:00;45;372;4
29/08/2018 0:00;43;288;4
12/11/2015 0:00;29;266;4
12/04/2017 0:00;30;195;4
19/02/2015 0:00;33;314;4
23/05/2014 0:00;29;302;4
21/10/2020 0:00;41;207;4
12/11/2015 0:00;50;426;4
07/12/2016 0:00;50;179;4
29/08/2019 0:00;49;421;4
26/04/2019 0:00;20;250;4
23/04/2018 0:00;43;433;4
13/03/2023 0:00;31;454;4
09/11/2022 0:00;55;346;4
01/03/2022 0:00;21;324;4
13/03/2023 0:00;35;391;4
13/03/2023 0:00;51;278;4
13/03/2023 0:00;39;520;4
13/03/2023 0:00;74;310;4
13/03/2023 0:00;21;205;4
13/03/2023 0:00;43;193;4
13/03/2023 0:00;46;225;4
25/01/2023 0:00;67;412;4
25/01/2023 0:00;72;278;4
19/04/2011 0:00;38;325;4
19/08/2020 0:00;67;255;4
23/12/2014 0:00;44;582;4
29/04/2015 0:00;51;392;4
25/01/2023 0:00;69;267;4
14/03/2018 0:00;53;454;4
23/09/2011 0:00;48;405;4
30/11/2010 0:00;66;259;4
14/11/2012 0:00;48;399;4
19/04/2011 0:00;41;401;4
05/01/2009 0:00;54;234;8
05/01/2009 0:00;20;423;8
19/04/2011 0:00;47;363;4
25/01/2023 0:00;68;330;4
27/04/2016 0:00;33;259;4
25/01/2023 0:00;57;404;4
05/01/2009 0:00;20;223;8
24/11/2009 0:00;25;365;4
05/01/2009 0:00;21;424;8
14/11/2012 0:00;42;492;4
19/04/2011 0:00;42;492;4
24/11/2009 0:00;48;345;4
24/11/2009 0:00;32;234;4
14/09/2022 0:00;45;520;4
31/01/2012 0:00;37;236;4
31/01/2012 0:00;36;164;4
31/07/2013 0:00;41;219;4
29/04/2014 0:00;59;443;4
29/04/2014 0:00;30;303;4
23/12/2014 0:00;51;391;4
14/03/2018 0:00;56;274;4
27/03/2013 0:00;57;414;4
13/12/2013 0:00;38;297;4
13/12/2013 0:00;48;265;4
31/08/2014 0:00;68;510;4
25/01/2023 0:00;56;272;4
25/01/2023 0:00;42;525;4
14/03/2018 0:00;37;333;4
25/01/2023 0:00;59;208;4
21/06/2019 0:00;47;210;4
25/01/2023 0:00;36;192;4
25/01/2023 0:00;22;357;4
25/01/2023 0:00;45;494;4
25/01/2023 0:00;35;484;4
22/08/2018 0:00;51;502;4
22/08/2018 0:00;57;308;4
22/08/2018 0:00;53;476;4
08/06/2009 0:00;24;182;8
26/11/2013 0:00;47;389;4
04/02/2009 0:00;30;227;8
04/01/2011 0:00;48;237;4
31/03/2014 0:00;39;361;4
04/08/2014 0:00;35;262;4
30/12/2014 0:00;30;350;4
08/06/2009 0:00;24;248;8
04/01/2011 0:00;32;462;4
08/06/2009 0:00;28;366;8
04/08/2014 0:00;49;364;4
31/03/2017 0:00;47;316;4
30/12/2014 0:00;49;524;4
19/03/2010 0:00;21;197;4
22/08/2018 0:00;46;424;4
31/08/2010 0:00;23;203;4
08/06/2009 0:00;47;428;8
19/03/2010 0:00;35;563;4
04/01/2011 0:00;37;478;4
22/08/2018 0:00;49;217;4
21/07/2011 0:00;27;189;4
19/03/2010 0:00;46;438;4
04/01/2011 0:00;30;287;4
19/03/2010 0:00;46;380;4
22/08/2018 0:00;58;256;4
04/01/2011 0:00;37;329;4
21/12/2012 0:00;27;208;4
26/11/2013 0:00;56;543;4
31/03/2014 0:00;20;260;4
10/03/2016 0:00;48;166;4
10/03/2016 0:00;46;218;4
22/08/2018 0:00;63;242;4
22/08/2018 0:00;62;489;4
22/08/2018 0:00;46;494;4
29/12/2017 0:00;68;257;4
22/08/2018 0:00;29;436;4
26/02/2014 0:00;37;345;4
27/12/2014 0:00;53;463;4
26/10/2009 0:00;19;395;4
02/07/2010 0:00;22;427;4
15/11/2010 0:00;43;217;4
15/11/2010 0:00;54;382;4
02/07/2010 0:00;38;225;4
18/09/2012 0:00;46;311;4
12/01/2012 0:00;48;315;4
26/10/2009 0:00;41;529;4
15/11/2010 0:00;40;278;4
02/07/2010 0:00;20;432;4
16/05/2012 0:00;45;348;4
23/06/2009 0:00;52;450;8
26/10/2009 0:00;41;217;4
27/12/2014 0:00;55;201;4
02/07/2010 0:00;39;276;4
01/03/2010 0:00;18;240;4
02/07/2010 0:00;39;225;4
28/03/2011 0:00;34;380;4
27/12/2014 0:00;41;541;4
02/07/2010 0:00;19;210;4
28/03/2011 0:00;26;492;4
02/07/2010 0:00;28;337;4
15/11/2010 0:00;41;292;4
12/01/2012 0:00;27;507;4
28/03/2011 0:00;39;238;4
18/09/2012 0:00;62;410;4
27/12/2014 0:00;37;231;4
27/09/2013 0:00;21;239;4
27/12/2014 0:00;33;323;4
26/02/2014 0:00;54;482;4
26/02/2014 0:00;42;216;4
26/02/2014 0:00;43;513;4
16/05/2012 0:00;39;214;4
18/09/2012 0:00;41;169;4
27/09/2013 0:00;23;291;4
27/12/2014 0:00;38;300;4
27/12/2014 0:00;40;169;4
18/01/2013 0:00;39;247;4
23/05/2013 0:00;18;580;4
26/02/2014 0:00;36;242;4
27/09/2013 0:00;51;389;4
26/02/2014 0:00;47;242;4
26/02/2014 0:00;19;536;4
07/08/2014 0:00;26;348;4
18/03/2010 0:00;49;312;4
18/03/2010 0:00;41;178;4
26/08/2009 0:00;22;252;8
18/03/2010 0:00;20;277;4
26/08/2009 0:00;21;494;8
26/08/2009 0:00;26;377;8
18/03/2010 0:00;37;454;4
18/03/2010 0:00;20;411;4
26/08/2009 0:00;33;438;8
26/08/2009 0:00;29;338;8
26/08/2009 0:00;24;293;8
18/03/2010 0:00;42;314;4
18/03/2010 0:00;19;375;4
18/03/2010 0:00;23;194;4
18/03/2010 0:00;39;339;4
18/03/2010 0:00;45;327;4
18/03/2010 0:00;20;363;4
18/03/2010 0:00;51;302;4
17/12/2011 0:00;34;172;4
05/10/2010 0:00;48;270;4
20/04/2010 0:00;47;437;4
05/10/2010 0:00;42;190;4
17/12/2011 0:00;50;275;4
17/12/2011 0:00;48;304;4
05/10/2010 0:00;53;206;4
20/04/2010 0:00;22;321;4
05/10/2010 0:00;28;388;4
12/05/2009 0:00;31;476;8
20/04/2010 0:00;41;254;4
17/12/2011 0:00;37;450;4
28/08/2009 0:00;31;433;8
17/12/2011 0:00;56;579;4
17/12/2011 0:00;31;198;4
05/10/2010 0:00;56;569;4
05/10/2010 0:00;66;422;4
28/08/2009 0:00;47;435;8
20/04/2010 0:00;24;206;4
15/12/2009 0:00;22;210;4
05/10/2010 0:00;43;420;4
17/12/2011 0:00;49;417;4
15/12/2009 0:00;37;213;4
17/12/2011 0:00;39;430;4
17/08/2011 0:00;19;552;4
05/10/2010 0:00;60;419;4
05/10/2010 0:00;21;589;4
17/12/2011 0:00;45;287;4
17/12/2011 0:00;41;365;4
17/12/2011 0:00;54;341;4
17/12/2011 0:00;26;273;4
17/12/2011 0:00;42;389;4
26/04/2012 0:00;40;190;4
15/12/2011 0:00;46;570;4
26/11/2009 0:00;54;595;4
15/12/2011 0:00;47;209;4
30/12/2013 0:00;42;376;4
27/03/2023 0:00;51;219;4
19/12/2012 0:00;38;320;4
28/08/2013 0:00;47;539;4
26/11/2009 0:00;48;476;4
26/11/2009 0:00;68;365;4
26/04/2012 0:00;45;394;4
26/11/2009 0:00;51;509;4
29/03/2010 0:00;56;355;4
15/12/2011 0:00;23;189;4
28/08/2013 0:00;38;342;4
29/03/2010 0:00;37;366;4
27/03/2023 0:00;64;500;4
12/04/2011 0:00;31;547;4
25/11/2016 0:00;58;276;4
29/03/2010 0:00;38;215;4
09/12/2010 0:00;44;419;4
22/08/2011 0:00;20;357;4
28/08/2013 0:00;51;383;4
07/04/2017 0:00;48;225;4
12/04/2011 0:00;38;468;4
24/09/2014 0:00;74;448;4
23/04/2013 0:00;35;264;4
11/02/2015 0:00;36;506;4
31/01/2020 0:00;46;463;4
29/08/2012 0:00;41;426;4
15/12/2011 0:00;58;444;4
15/12/2011 0:00;33;357;4
22/08/2011 0:00;21;368;4
15/12/2011 0:00;48;274;4
04/04/2019 0:00;45;333;4
28/08/2013 0:00;23;537;4
15/12/2011 0:00;67;547;4
09/05/2014 0:00;40;433;4
07/04/2017 0:00;45;410;4
11/02/2015 0:00;35;363;4
04/04/2019 0:00;41;356;4
28/08/2013 0:00;34;370;4
27/03/2023 0:00;47;328;4
27/03/2023 0:00;58;299;4
27/03/2023 0:00;31;574;4
23/04/2013 0:00;63;456;4
23/04/2013 0:00;34;294;4
23/11/2022 0:00;64;331;4
25/07/2016 0:00;39;280;4
27/03/2023 0:00;39;894;4
27/03/2023 0:00;63;607;4
25/11/2016 0:00;51;891;4
26/06/2015 0:00;31;583;4
17/08/2017 0:00;25;1077;4
17/08/2017 0:00;36;1228;4
30/09/2020 0:00;60;1104;4
25/11/2016 0:00;41;781;4
14/07/2022 0:00;29;522;4
13/11/2018 0:00;65;1026;4
17/08/2017 0:00;35;950;4
13/11/2018 0:00;23;777;4
23/11/2022 0:00;30;880;4
02/03/2022 0:00;74;649;4
30/05/2018 0:00;43;713;4
27/03/2023 0:00;52;867;4
31/01/2020 0:00;19;754;4
31/01/2020 0:00;57;898;4
31/01/2020 0:00;49;754;4
02/03/2022 0:00;28;644;4
02/03/2022 0:00;57;983;4
27/03/2023 0:00;40;1018;4
27/03/2023 0:00;45;559;4
27/03/2023 0:00;41;561;4
27/03/2023 0:00;38;964;4
27/03/2023 0:00;36;719;4
27/03/2023 0:00;45;743;4
13/01/2010 0:00;32;813;4
13/01/2010 0:00;36;874;4
13/01/2010 0:00;37;777;4
13/01/2010 0:00;35;652;4
13/01/2010 0:00;62;805;4
13/01/2010 0:00;38;810;4
13/01/2010 0:00;45;648;4
13/01/2010 0:00;20;676;4
13/01/2010 0:00;38;848;4
13/01/2010 0:00;39;1080;4
13/01/2010 0:00;25;915;4
27/08/2010 0:00;47;1010;4
27/08/2010 0:00;57;531;4
13/09/2011 0:00;33;788;4
17/09/2009 0:00;65;1144;4
09/07/2012 0:00;30;642;4
27/08/2010 0:00;42;649;4
27/08/2010 0:00;34;858;4
18/04/2011 0:00;39;823;4
09/07/2012 0:00;47;683;4
17/09/2009 0:00;19;326;4
17/09/2009 0:00;40;266;4
17/09/2009 0:00;37;235;4
27/08/2010 0:00;31;298;4
27/08/2010 0:00;36;396;4
18/04/2011 0:00;42;430;4
13/09/2011 0:00;34;497;4
13/09/2011 0:00;19;332;4
13/09/2011 0:00;24;488;4
09/07/2012 0:00;28;150;4
09/07/2012 0:00;41;386;4
13/09/2011 0:00;20;267;4
09/07/2012 0:00;37;326;4
09/07/2012 0:00;58;361;4
09/07/2012 0:00;36;457;4
09/07/2012 0:00;24;173;4
09/07/2012 0:00;29;567;4
09/07/2012 0:00;22;269;4
29/11/2022 0:00;64;393;4
27/03/2019 0:00;48;450;6
09/09/2013 0:00;35;437;4
09/09/2013 0:00;52;394;4
21/09/2011 0:00;57;327;6
09/09/2013 0:00;68;561;4
07/04/2017 0:00;63;258;4
12/11/2009 0:00;61;369;4
19/03/2010 0:00;38;268;4
30/03/2011 0:00;71;269;4
28/10/2015 0:00;39;363;4
20/07/2010 0:00;38;426;4
16/08/2012 0:00;60;547;4
07/04/2017 0:00;44;485;4
16/08/2012 0:00;53;340;4
07/04/2017 0:00;60;163;4
12/04/2012 0:00;41;333;4
30/03/2011 0:00;26;310;4
20/07/2010 0:00;45;221;4
06/12/2011 0:00;63;377;4
12/04/2012 0:00;40;210;4
06/07/2016 0:00;31;422;4
16/08/2012 0:00;22;332;4
12/04/2012 0:00;43;376;4
24/11/2010 0:00;59;327;4
30/03/2011 0:00;57;503;4
31/01/2014 0:00;49;299;4
16/08/2012 0:00;50;581;4
06/12/2011 0:00;53;365;4
12/04/2012 0:00;31;451;4
07/04/2017 0:00;65;550;4
15/01/2013 0:00;37;328;4
14/10/2014 0:00;28;372;4
07/04/2017 0:00;31;469;4
07/04/2017 0:00;27;368;4
10/11/2016 0:00;35;439;4
15/01/2013 0:00;45;443;4
07/04/2017 0:00;66;403;4
31/01/2014 0:00;53;428;4
07/04/2017 0:00;65;494;4
22/05/2013 0:00;63;294;4
07/04/2017 0:00;41;443;4
27/09/2013 0:00;36;472;4
20/02/2015 0:00;34;395;4
10/11/2016 0:00;61;377;4
28/10/2015 0:00;67;191;4
20/02/2015 0:00;43;316;4
24/06/2015 0:00;55;194;4
07/04/2017 0:00;68;450;4
04/03/2016 0:00;42;383;4
07/04/2017 0:00;45;224;4
07/04/2017 0:00;34;372;4
07/04/2017 0:00;39;283;4
07/04/2017 0:00;62;365;4
31/07/2017 0:00;42;388;4
17/07/2015 0:00;49;375;4
12/12/2022 0:00;67;197;4
18/04/2023 0:00;48;492;4
11/11/2014 0:00;57;347;4
18/04/2023 0:00;68;239;4
18/04/2023 0:00;44;339;4
18/04/2023 0:00;47;514;4
23/05/2012 0:00;27;321;4
26/09/2012 0:00;31;409;4
24/11/2016 0:00;70;313;4
20/09/2011 0:00;41;230;4
21/12/2019 0:00;72;326;4
18/11/2015 0:00;24;350;4
18/04/2023 0:00;52;388;4
15/09/2010 0:00;66;208;4
20/01/2012 0:00;35;168;4
20/09/2011 0:00;28;391;4
11/04/2018 0:00;33;550;4
21/03/2016 0:00;58;203;4
21/10/2013 0:00;50;501;4
25/02/2014 0:00;30;444;4
12/12/2022 0:00;54;429;4
07/12/2017 0:00;44;210;4
18/04/2023 0:00;56;340;4
18/04/2023 0:00;41;340;4
31/07/2017 0:00;20;442;4
18/12/2018 0:00;31;312;4
23/08/2019 0:00;34;365;4
13/08/2018 0:00;69;205;4
18/04/2023 0:00;76;192;4
11/04/2018 0:00;28;323;4
23/08/2019 0:00;65;319;4
23/08/2019 0:00;38;389;4
13/07/2020 0:00;30;454;4
21/12/2019 0:00;20;410;4
18/04/2023 0:00;43;262;4
04/08/2022 0:00;35;465;4
18/04/2023 0:00;44;433;4
18/04/2023 0:00;37;295;4
18/04/2023 0:00;21;232;4
27/04/2023 0:00;58;262;4
07/11/2017 0:00;45;374;4
20/05/2011 0:00;48;460;4
27/04/2023 0:00;49;348;4
19/01/2011 0:00;33;544;4
19/01/2011 0:00;36;342;4
26/11/2019 0:00;50;374;4
20/05/2011 0:00;45;408;4
07/11/2017 0:00;49;204;4
27/04/2023 0:00;68;300;4
21/09/2011 0:00;49;267;4
24/02/2016 0:00;30;226;4
28/02/2017 0:00;31;423;4
01/02/2013 0:00;20;443;4
24/01/2012 0:00;43;261;4
12/02/2014 0:00;48;466;4
19/01/2011 0:00;29;389;4
31/05/2013 0:00;24;428;4
13/11/2018 0:00;67;211;4
24/05/2012 0:00;74;579;4
24/05/2012 0:00;27;508;4
15/03/2019 0:00;37;380;4
14/10/2014 0:00;49;280;4
24/05/2012 0:00;33;439;4
23/10/2015 0:00;41;464;4
04/10/2013 0:00;56;330;4
04/10/2013 0:00;30;273;4
19/02/2015 0:00;26;233;4
23/10/2015 0:00;28;285;4
28/02/2017 0:00;53;423;4
22/06/2015 0:00;55;362;4
24/06/2016 0:00;25;506;4
27/04/2023 0:00;72;357;4
31/03/2022 0:00;69;431;4
28/02/2017 0:00;52;473;4
28/02/2017 0:00;44;441;4
27/04/2023 0:00;37;221;4
27/04/2023 0:00;39;203;4
14/12/2022 0:00;70;368;4
27/04/2023 0:00;49;380;4
27/07/2021 0:00;41;377;4
17/07/2019 0:00;68;511;4
13/11/2018 0:00;23;241;4
26/11/2019 0:00;33;210;4
27/07/2021 0:00;23;207;4
15/03/2019 0:00;21;316;4
27/04/2023 0:00;33;498;4
27/04/2023 0:00;32;281;4
27/04/2023 0:00;34;220;4
27/04/2023 0:00;49;348;4
27/04/2023 0:00;30;218;4
27/04/2023 0:00;52;314;4
31/03/2022 0:00;44;306;4
14/12/2022 0:00;42;401;4
31/03/2022 0:00;40;383;4
27/04/2023 0:00;59;460;4
27/04/2023 0:00;52;516;4
31/03/2022 0:00;33;373;4
27/04/2023 0:00;36;366;4
03/08/2022 0:00;57;560;4
27/04/2023 0:00;23;221;4
27/04/2023 0:00;31;420;4
27/04/2023 0:00;49;177;4
14/12/2022 0:00;45;289;4
27/04/2023 0:00;27;299;4
27/04/2023 0:00;25;423;4
27/04/2023 0:00;30;246;4
14/12/2022 0:00;24;508;4
27/04/2023 0:00;51;485;4
27/04/2023 0:00;39;210;4
23/12/2019 0:00;72;361;4
24/05/2022 0:00;69;469;4
26/08/2021 0:00;72;231;4
11/04/2016 0:00;62;501;4
07/12/2010 0:00;39;350;4
24/05/2022 0:00;54;568;4
06/09/2012 0:00;29;331;4
11/04/2016 0:00;39;178;4
06/09/2012 0:00;62;287;4
17/07/2015 0:00;25;449;4
06/09/2012 0:00;28;491;4
07/12/2010 0:00;38;351;4
30/07/2010 0:00;42;312;4
13/01/2022 0:00;31;219;4
30/07/2010 0:00;26;518;4
24/05/2022 0:00;34;408;4
30/07/2010 0:00;40;201;4
30/07/2010 0:00;39;404;4
30/07/2010 0:00;21;278;4
22/08/2011 0:00;31;394;4
07/12/2010 0:00;50;312;4
22/01/2013 0:00;35;407;4
06/09/2012 0:00;42;197;4
31/05/2013 0:00;61;336;4
27/04/2012 0:00;47;171;4
22/01/2013 0:00;63;266;4
31/05/2013 0:00;42;184;4
22/01/2013 0:00;43;360;4
21/12/2011 0:00;47;327;4
06/09/2012 0:00;54;372;4
31/05/2013 0:00;51;337;4
22/01/2013 0:00;59;553;4
06/09/2012 0:00;37;188;4
26/08/2021 0:00;62;190;4
27/06/2014 0:00;45;398;4
22/12/2017 0:00;28;219;4
11/10/2013 0:00;22;242;4
23/12/2019 0:00;35;268;4
26/08/2021 0:00;36;215;4
06/03/2015 0:00;74;417;4
06/03/2015 0:00;19;449;4
18/02/2014 0:00;55;554;4
06/03/2015 0:00;48;191;4
31/10/2014 0:00;24;532;4
13/01/2022 0:00;45;403;4
23/12/2019 0:00;30;237;4
11/04/2016 0:00;33;377;4
26/11/2015 0:00;19;258;4
26/11/2015 0:00;40;358;4
24/05/2022 0:00;39;232;4
23/12/2019 0:00;27;375;4
23/12/2016 0:00;56;417;4
26/08/2019 0:00;36;315;4
31/08/2018 0:00;21;278;4
22/12/2017 0:00;70;516;4
28/04/2017 0:00;19;337;4
27/04/2018 0:00;50;402;4
31/08/2018 0:00;45;378;4
23/12/2019 0:00;21;486;4
27/04/2018 0:00;19;346;4
23/12/2019 0:00;20;343;4
27/04/2018 0:00;19;211;4
30/12/2020 0:00;53;438;4
31/08/2018 0:00;56;368;4
23/12/2019 0:00;20;258;4
30/04/2019 0:00;53;186;4
30/12/2020 0:00;39;271;4
30/12/2020 0:00;27;505;4
23/12/2019 0:00;18;488;4
24/05/2022 0:00;47;273;4
24/05/2022 0:00;36;458;4
24/05/2022 0:00;20;576;4
24/05/2022 0:00;66;339;4
24/05/2022 0:00;22;375;4
24/05/2022 0:00;62;269;4
24/05/2022 0:00;62;370;4
25/05/2011 0:00;53;399;4
26/01/2012 0:00;49;473;4
24/07/2020 0:00;46;224;4
18/01/2011 0:00;53;301;4
20/02/2014 0:00;30;305;4
24/07/2020 0:00;40;337;4
25/05/2011 0:00;20;364;4
25/05/2011 0:00;52;237;4
15/09/2010 0:00;35;367;4
28/09/2012 0:00;58;461;4
24/07/2020 0:00;48;352;4
24/07/2020 0:00;47;353;4
24/03/2018 0:00;70;295;4
24/06/2014 0:00;38;337;4
23/03/2016 0:00;41;330;4
13/06/2013 0:00;45;346;4
26/07/2017 0:00;50;362;4
13/06/2013 0:00;40;237;4
20/02/2014 0:00;22;340;4
05/02/2013 0:00;48;252;4
26/07/2016 0:00;51;213;4
26/11/2019 0:00;42;389;4
24/07/2020 0:00;45;358;4
22/11/2017 0:00;30;372;4
24/07/2020 0:00;36;406;4
26/11/2019 0:00;45;342;4
29/11/2016 0:00;65;318;4
29/03/2019 0:00;27;477;4
24/07/2018 0:00;33;396;4
26/07/2017 0:00;31;348;4
24/07/2020 0:00;39;323;4
24/07/2020 0:00;38;235;4
26/07/2019 0:00;20;371;4
27/11/2018 0:00;22;432;4
26/07/2019 0:00;22;226;4
24/07/2018 0:00;51;507;4
24/07/2020 0:00;24;339;4
26/07/2019 0:00;21;178;4
26/11/2019 0:00;43;500;4
24/07/2020 0:00;55;331;4
26/11/2019 0:00;35;330;4
14/07/2011 0:00;54;352;4
14/07/2011 0:00;50;330;4
20/10/2010 0:00;39;333;4
14/07/2011 0:00;37;426;4
14/07/2011 0:00;65;472;4
14/07/2011 0:00;28;310;4
14/07/2011 0:00;49;409;4
14/07/2011 0:00;62;564;4
14/07/2011 0:00;34;483;4
14/07/2011 0:00;35;287;4
14/07/2011 0:00;34;229;4
14/07/2011 0:00;45;153;4
14/07/2011 0:00;21;281;4
14/07/2011 0:00;25;395;4
14/07/2011 0:00;25;430;4
14/07/2011 0:00;23;356;4
29/08/2013 0:00;37;279;4
06/01/2011 0:00;35;183;4
29/08/2013 0:00;48;240;4
06/01/2011 0:00;38;444;4
20/12/2012 0:00;40;214;4
20/04/2012 0:00;33;267;4
29/08/2013 0:00;33;413;4
29/08/2013 0:00;46;424;4
06/01/2011 0:00;42;304;4
20/12/2012 0:00;37;190;4
25/04/2013 0:00;51;218;4
06/09/2011 0:00;51;577;4
20/12/2011 0:00;26;213;4
20/04/2012 0:00;27;216;4
29/08/2013 0:00;52;341;4
23/08/2012 0:00;23;269;4
29/08/2013 0:00;21;429;4
29/08/2013 0:00;59;295;4
29/08/2013 0:00;20;357;4
29/08/2013 0:00;20;383;4
29/08/2013 0:00;46;449;4
23/08/2012 0:00;32;279;4
29/08/2013 0:00;40;325;4
29/08/2013 0:00;51;262;4
25/04/2013 0:00;47;533;4
29/08/2013 0:00;52;406;4
29/08/2013 0:00;26;298;4
29/08/2013 0:00;45;213;4
29/08/2013 0:00;31;375;4
29/08/2013 0:00;40;333;4
07/03/2011 0:00;55;371;4
13/09/2013 0:00;28;298;4
13/09/2013 0:00;45;230;4
22/03/2013 0:00;49;507;4
08/03/2012 0:00;58;275;4
22/03/2013 0:00;49;204;4
08/03/2012 0:00;77;386;4
22/03/2013 0:00;39;233;4
07/03/2011 0:00;19;279;4
08/03/2012 0:00;59;334;4
11/11/2011 0:00;19;260;4
22/03/2013 0:00;37;568;4
22/03/2013 0:00;74;431;4
21/11/2012 0:00;29;178;4
13/09/2013 0:00;30;295;4
22/03/2013 0:00;58;390;4
08/03/2012 0:00;66;411;4
11/11/2011 0:00;26;334;4
08/03/2012 0:00;28;503;4
11/11/2011 0:00;26;393;4
22/03/2013 0:00;34;548;4
27/07/2012 0:00;35;364;4
13/09/2013 0:00;41;472;4
13/09/2013 0:00;40;380;4
13/09/2013 0:00;21;222;4
13/09/2013 0:00;34;239;4
12/10/2012 0:00;52;413;4
06/01/2012 0:00;36;345;4
12/10/2012 0:00;28;396;4
12/10/2012 0:00;51;283;4
12/10/2012 0:00;46;500;4
12/10/2012 0:00;27;276;4
12/10/2012 0:00;36;302;4
28/04/2011 0:00;39;565;4
12/10/2012 0:00;22;471;4
12/10/2012 0:00;38;399;4
28/04/2011 0:00;43;411;4
12/10/2012 0:00;42;285;4
12/10/2012 0:00;41;392;4
12/10/2012 0:00;46;531;4
12/10/2012 0:00;41;422;4
12/10/2012 0:00;40;363;4
12/10/2012 0:00;53;348;4
12/10/2012 0:00;48;384;4
12/10/2012 0:00;46;277;4
12/10/2012 0:00;57;214;4
