Ideconomico;FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas;;;;
2271;15/04/2009 0:00;44;977;8;;;;
2272;18/12/2005 0:00;58;857;8;;;;
2273;15/04/2009 0:00;34;838;8;;;;
2274;18/12/2005 0:00;28;690;8;;;;
2275;28/10/2014 0:00;59;671;4;;;;
2276;15/04/2009 0:00;35;598;8;;;;
2277;22/12/2006 0:00;43;698;8;;;;
2278;30/04/2018 0:00;57;720;4;;;;
2279;24/04/2013 0:00;56;597;4;;;;
2280;18/12/2005 0:00;36;924;8;;;;
2281;05/02/2008 0:00;35;714;8;;;;
2282;15/04/2009 0:00;44;846;8;;;;
2283;15/04/2009 0:00;52;848;8;;;;
2284;29/11/2012 0:00;45;901;4;;;;
2285;04/05/2007 0:00;35;962;8;;;;
2286;21/04/2006 0:00;26;647;8;;;;
2287;21/04/2006 0:00;33;616;8;;;;
2288;05/02/2008 0:00;42;1177;8;;;;
2289;22/12/2006 0:00;54;759;8;;;;
2290;22/12/2006 0:00;48;797;8;;;;
2291;15/04/2009 0:00;36;859;8;;;;
2292;28/08/2006 0:00;33;729;8;;;;
2293;15/04/2009 0:00;51;611;8;;;;
2294;05/02/2008 0:00;49;867;8;;;;
2295;17/09/2007 0:00;31;933;8;;;;
2296;05/02/2008 0:00;50;1053;8;;;;
2297;05/02/2008 0:00;44;903;8;;;;
2298;05/02/2008 0:00;20;1139;8;;;;
2299;20/11/2008 0:00;43;697;8;;;;
2300;30/06/2008 0:00;31;555;8;;;;
2301;15/04/2009 0:00;34;804;8;;;;
2302;15/04/2009 0:00;47;1112;8;;;;
2303;24/04/2013 0:00;59;984;4;;;;
2304;06/08/2010 0:00;38;592;4;;;;
2305;17/06/2021 0:00;46;704;4;;;;
2306;20/11/2008 0:00;41;714;8;;;;
2307;30/04/2014 0:00;59;841;4;;;;
2308;15/04/2009 0:00;26;658;8;;;;
2309;30/10/2009 0:00;38;742;4;;;;
2310;20/12/2010 0:00;45;1030;4;;;;
2311;30/09/2020 0:00;67;887;4;;;;
2312;19/12/2013 0:00;72;361;4;;;;
2313;24/04/2013 0:00;43;343;4;;;;
2314;24/04/2013 0:00;36;318;4;;;;
2315;20/12/2010 0:00;31;392;4;;;;
2316;09/09/2019 0:00;61;228;4;;;;
2317;29/11/2012 0:00;35;506;4;;;;
2318;24/04/2013 0:00;42;562;4;;;;
2319;20/12/2010 0:00;38;416;4;;;;
2320;30/09/2020 0:00;74;224;4;;;;
2321;29/11/2012 0:00;57;311;4;;;;
2322;13/01/2020 0:00;55;371;4;;;;
2323;19/05/2011 0:00;57;445;4;;;;
2324;08/03/2023 0:00;64;243;4;;;;
2325;24/04/2013 0:00;66;435;4;;;;
2326;24/04/2013 0:00;44;404;4;;;;
2327;24/04/2013 0:00;55;388;4;;;;
2328;17/06/2021 0:00;63;370;4;;;;
2329;08/03/2023 0:00;62;221;4;;;;
2330;08/03/2023 0:00;61;281;4;;;;
2331;29/08/2013 0:00;60;461;4;;;;
2332;30/04/2014 0:00;46;267;4;;;;
2333;30/04/2014 0:00;39;474;4;;;;
2334;19/12/2013 0:00;42;221;4;;;;
2335;23/02/2022 0:00;58;224;4;;;;
2336;30/04/2019 0:00;47;404;4;;;;
2337;13/01/2020 0:00;37;344;4;;;;
2338;08/03/2023 0:00;53;445;4;;;;
2339;02/05/2017 0:00;31;304;4;;;;
2340;28/12/2017 0:00;55;192;4;;;;
2341;08/03/2023 0:00;29;295;4;;;;
2342;28/12/2017 0:00;26;244;4;;;;
2343;21/10/2021 0:00;81;505;4;;;;
2344;08/03/2023 0:00;37;172;4;;;;
2345;28/12/2018 0:00;54;298;4;;;;
2346;30/09/2020 0:00;55;215;4;;;;
2347;28/12/2018 0:00;29;560;4;;;;
2348;30/04/2019 0:00;51;179;4;;;;
2349;30/04/2018 0:00;45;223;4;;;;
2350;31/08/2018 0:00;18;302;4;;;;
2351;28/12/2018 0:00;28;444;4;;;;
2352;23/02/2022 0:00;66;222;4;;;;
2353;08/03/2023 0:00;64;239;4;;;;
2354;08/03/2023 0:00;54;292;4;;;;
2355;13/01/2020 0:00;69;373;4;;;;
2356;13/01/2020 0:00;22;279;4;;;;
2357;09/02/2021 0:00;41;303;4;;;;
2358;08/03/2023 0:00;58;227;4;;;;
2359;08/03/2023 0:00;53;342;4;;;;
2360;08/03/2023 0:00;61;429;4;;;;
2361;30/06/2011 0:00;38;392;4;;;;
2362;30/05/2008 0:00;58;545;8;;;;
2363;23/09/2005 0:00;41;195;8;;;;
2364;23/09/2005 0:00;55;269;8;;;;
2365;10/10/2006 0:00;36;295;8;;;;
2366;11/12/2015 0:00;45;253;4;;;;
2367;10/10/2006 0:00;57;347;8;;;;
2368;13/12/2007 0:00;67;305;8;;;;
2369;14/11/2012 0:00;55;265;4;;;;
2370;01/09/2017 0:00;54;387;4;;;;
2371;10/10/2006 0:00;46;194;8;;;;
2372;26/01/2006 0:00;43;355;8;;;;
2373;10/10/2006 0:00;50;272;8;;;;
2374;22/02/2007 0:00;47;274;8;;;;
2375;10/10/2006 0:00;64;160;8;;;;
2376;23/09/2005 0:00;54;366;8;;;;
2377;26/01/2006 0:00;53;295;8;;;;
2378;23/09/2005 0:00;47;232;8;;;;
2379;19/07/2007 0:00;30;435;8;;;;
2380;19/07/2007 0:00;59;370;8;;;;
2381;22/02/2007 0:00;50;328;8;;;;
2382;29/09/2008 0:00;37;342;8;;;;
2383;22/02/2007 0:00;27;401;8;;;;
2384;06/07/2010 0:00;48;363;4;;;;
2385;26/05/2009 0:00;36;245;8;;;;
2386;22/12/2008 0:00;53;317;8;;;;
2387;01/10/2009 0:00;43;333;4;;;;
2388;07/11/2019 0:00;53;475;4;;;;
2389;01/10/2009 0:00;53;402;4;;;;
2390;01/10/2009 0:00;51;327;4;;;;
2391;01/10/2009 0:00;25;516;4;;;;
2392;01/10/2009 0:00;45;193;4;;;;
2393;01/10/2009 0:00;20;444;4;;;;
2394;06/07/2010 0:00;35;264;4;;;;
2395;12/08/2014 0:00;53;224;4;;;;
2396;30/11/2013 0:00;37;355;4;;;;
2397;02/03/2023 0:00;57;311;4;;;;
2398;09/03/2011 0:00;23;386;4;;;;
2399;15/03/2012 0:00;51;270;4;;;;
2400;11/11/2011 0:00;56;272;4;;;;
2401;15/03/2012 0:00;22;218;4;;;;
2402;11/11/2011 0:00;41;317;4;;;;
2403;02/03/2023 0:00;68;378;4;;;;
2404;19/07/2012 0:00;32;476;4;;;;
2405;15/03/2012 0:00;19;260;4;;;;
2406;19/07/2012 0:00;49;234;4;;;;
2407;11/11/2011 0:00;29;362;4;;;;
2408;28/04/2016 0:00;22;511;4;;;;
2409;26/01/2018 0:00;27;499;4;;;;
2410;23/11/2012 0:00;40;332;4;;;;
2411;16/12/2014 0:00;44;327;4;;;;
2412;31/07/2013 0:00;48;321;4;;;;
2413;16/02/2021 0:00;47;314;4;;;;
2414;27/08/2015 0:00;21;393;4;;;;
2415;08/04/2014 0:00;23;175;4;;;;
2416;28/04/2016 0:00;68;310;4;;;;
2417;27/03/2013 0:00;49;263;4;;;;
2418;16/05/2017 0:00;67;536;4;;;;
2419;19/07/2012 0:00;52;312;4;;;;
2420;12/08/2014 0:00;30;431;4;;;;
2421;31/07/2013 0:00;39;262;4;;;;
2422;30/11/2013 0:00;25;409;4;;;;
2423;23/12/2015 0:00;30;307;4;;;;
2424;30/11/2013 0:00;40;510;4;;;;
2425;27/03/2013 0:00;44;370;4;;;;
2426;27/08/2015 0:00;43;250;4;;;;
2427;20/10/2021 0:00;41;537;4;;;;
2428;22/12/2016 0:00;53;352;4;;;;
2429;29/09/2020 0:00;29;430;4;;;;
2430;24/04/2015 0:00;47;581;4;;;;
2431;30/05/2018 0:00;40;399;4;;;;
2432;23/12/2015 0:00;36;326;4;;;;
2433;26/01/2018 0:00;50;191;4;;;;
2434;16/12/2014 0:00;31;425;4;;;;
2435;02/03/2023 0:00;44;345;4;;;;
2436;04/10/2018 0:00;24;460;4;;;;
2437;27/08/2015 0:00;47;516;4;;;;
2438;16/12/2014 0:00;32;260;4;;;;
2439;13/02/2019 0:00;49;435;4;;;;
2440;27/08/2015 0:00;46;441;4;;;;
2441;22/12/2016 0:00;38;264;4;;;;
2442;29/08/2016 0:00;51;469;4;;;;
2443;23/12/2015 0:00;43;289;4;;;;
2444;23/12/2015 0:00;40;213;4;;;;
2445;22/12/2016 0:00;52;258;4;;;;
2446;13/02/2019 0:00;24;333;4;;;;
2447;29/08/2016 0:00;20;403;4;;;;
2448;22/12/2016 0:00;58;236;4;;;;
2449;22/12/2016 0:00;22;354;4;;;;
2450;30/05/2018 0:00;48;419;4;;;;
2451;22/09/2017 0:00;35;354;4;;;;
2452;16/05/2017 0:00;45;380;4;;;;
2453;27/06/2022 0:00;27;180;4;;;;
2454;16/03/2020 0:00;57;392;4;;;;
2455;02/03/2023 0:00;51;203;4;;;;
2456;26/06/2019 0:00;20;279;4;;;;
2457;07/11/2019 0:00;29;248;4;;;;
2458;20/10/2021 0:00;50;278;4;;;;
2459;30/05/2018 0:00;40;431;4;;;;
2460;16/02/2021 0:00;27;403;4;;;;
2461;13/02/2019 0:00;54;240;4;;;;
2462;16/03/2020 0:00;34;495;4;;;;
2463;26/06/2019 0:00;23;228;4;;;;
2464;04/10/2018 0:00;57;206;4;;;;
2465;13/02/2019 0:00;31;422;4;;;;
2466;04/10/2018 0:00;28;414;4;;;;
2467;02/03/2023 0:00;33;268;4;;;;
2468;26/06/2019 0:00;50;395;4;;;;
2469;26/06/2019 0:00;31;172;4;;;;
2470;13/02/2019 0:00;49;181;4;;;;
2471;02/03/2023 0:00;21;385;4;;;;
2472;02/03/2023 0:00;23;471;4;;;;
2473;27/06/2022 0:00;38;613;4;;;;
2474;31/10/2022 0:00;44;453;4;;;;
2475;02/03/2023 0:00;19;203;4;;;;
2476;02/03/2023 0:00;33;372;4;;;;
2477;02/03/2023 0:00;26;526;4;;;;
2478;14/12/2005 0:00;48;177;8;;;;
2479;26/04/2023 0:00;79;566;4;;;;
2480;22/12/2006 0:00;54;496;8;;;;
2481;17/03/2021 0:00;71;326;4;;;;
2482;26/04/2023 0:00;59;231;4;;;;
2483;05/06/2008 0:00;54;350;8;;;;
2484;19/08/2010 0:00;25;186;4;;;;
2485;15/10/2008 0:00;40;297;8;;;;
2486;14/03/2013 0:00;51;190;4;;;;
2487;08/07/2020 0:00;77;391;4;;;;
2488;26/04/2023 0:00;51;411;4;;;;
2489;15/10/2008 0:00;51;483;8;;;;
2490;14/12/2005 0:00;40;346;8;;;;
2491;31/03/2010 0:00;36;302;4;;;;
2492;26/04/2023 0:00;55;383;4;;;;
2493;31/08/2006 0:00;40;309;8;;;;
2494;14/12/2005 0:00;70;506;8;;;;
2495;29/03/2022 0:00;81;377;4;;;;
2496;27/04/2006 0:00;36;450;8;;;;
2497;05/06/2008 0:00;51;545;8;;;;
2498;14/12/2005 0:00;33;237;8;;;;
2499;31/01/2014 0:00;39;506;4;;;;
2500;14/12/2005 0:00;33;437;8;;;;
2501;15/10/2008 0:00;32;378;8;;;;
2502;27/04/2006 0:00;41;514;8;;;;
2503;31/03/2010 0:00;53;211;4;;;;
2504;26/11/2014 0:00;74;220;4;;;;
2505;20/09/2007 0:00;51;193;8;;;;
2506;02/07/2009 0:00;46;261;8;;;;
2507;02/05/2007 0:00;35;505;8;;;;
2508;02/05/2007 0:00;34;402;8;;;;
2509;14/03/2013 0:00;50;468;4;;;;
2510;26/04/2023 0:00;76;348;4;;;;
2511;03/08/2022 0:00;78;381;4;;;;
2512;03/04/2007 0:00;34;502;8;;;;
2513;03/04/2007 0:00;40;286;8;;;;
2514;03/04/2007 0:00;29;234;8;;;;
2515;04/04/2007 0:00;39;265;8;;;;
2516;16/04/2015 0:00;45;379;4;;;;
2517;22/03/2023 0:00;48;456;4;;;;
2518;27/07/2006 0:00;32;492;8;;;;
2519;04/02/2011 0:00;56;460;4;;;;
2520;24/05/2010 0:00;48;369;4;;;;
2521;15/01/2010 0:00;44;229;4;;;;
2522;26/08/2016 0:00;46;248;4;;;;
2523;07/08/2007 0:00;55;322;8;;;;
2524;22/03/2023 0:00;58;402;4;;;;
2525;25/11/2005 0:00;33;458;8;;;;
2526;25/11/2005 0:00;58;554;8;;;;
2527;22/06/2011 0:00;44;238;4;;;;
2528;07/08/2007 0:00;49;234;8;;;;
2529;07/05/2009 0:00;43;368;8;;;;
2530;04/02/2011 0:00;53;501;4;;;;
2531;04/02/2011 0:00;56;535;4;;;;
2532;25/11/2005 0:00;45;204;8;;;;
2533;07/08/2007 0:00;53;482;8;;;;
2534;18/04/2008 0:00;47;184;8;;;;
2535;27/07/2006 0:00;62;222;8;;;;
2536;11/09/2009 0:00;42;197;4;;;;
2537;22/03/2023 0:00;57;214;4;;;;
2538;07/08/2007 0:00;40;231;8;;;;
2539;15/03/2013 0:00;25;205;4;;;;
2540;29/03/2006 0:00;40;428;8;;;;
2541;25/07/2014 0:00;43;421;4;;;;
2542;18/04/2008 0:00;29;221;8;;;;
2543;18/04/2008 0:00;59;211;8;;;;
2544;14/12/2007 0:00;39;317;8;;;;
2545;04/02/2011 0:00;37;592;4;;;;
2546;16/08/2017 0:00;70;521;4;;;;
2547;21/02/2020 0:00;73;458;4;;;;
2548;04/02/2011 0:00;43;324;4;;;;
2549;24/05/2010 0:00;34;411;4;;;;
2550;24/05/2010 0:00;59;366;4;;;;
2551;21/02/2020 0:00;62;501;4;;;;
2552;22/03/2023 0:00;64;569;4;;;;
2553;12/02/2019 0:00;38;255;4;;;;
2554;29/12/2008 0:00;32;189;8;;;;
2555;23/08/2018 0:00;43;607;4;;;;
2556;03/07/2012 0:00;44;590;4;;;;
2557;15/03/2013 0:00;50;395;4;;;;
2558;22/03/2023 0:00;60;439;4;;;;
2559;28/02/2012 0:00;43;274;4;;;;
2560;24/05/2010 0:00;46;284;4;;;;
2561;24/05/2010 0:00;50;517;4;;;;
2562;29/09/2010 0:00;62;515;4;;;;
2563;27/04/2016 0:00;70;189;4;;;;
2564;03/07/2012 0:00;66;528;4;;;;
2565;28/11/2014 0:00;29;281;4;;;;
2566;22/06/2011 0:00;19;415;4;;;;
2567;27/10/2011 0:00;22;403;4;;;;
2568;25/10/2021 0:00;56;263;4;;;;
2569;15/03/2013 0:00;27;393;4;;;;
2570;22/08/2015 0:00;36;243;4;;;;
2571;17/10/2019 0:00;86;315;4;;;;
2572;29/11/2013 0:00;56;474;4;;;;
2573;22/12/2016 0:00;54;446;4;;;;
2574;21/02/2020 0:00;75;242;4;;;;
2575;22/03/2023 0:00;52;420;4;;;;
2576;27/04/2016 0:00;39;351;4;;;;
2577;22/08/2015 0:00;24;299;4;;;;
2578;22/03/2023 0:00;35;337;4;;;;
2579;22/03/2023 0:00;43;256;4;;;;
2580;27/04/2016 0:00;44;398;4;;;;
2581;26/04/2017 0:00;24;410;4;;;;
2582;23/08/2018 0:00;26;374;4;;;;
2583;23/08/2018 0:00;47;183;4;;;;
2584;23/08/2018 0:00;45;501;4;;;;
2585;23/08/2018 0:00;20;224;4;;;;
2586;21/02/2020 0:00;25;510;4;;;;
2587;23/08/2018 0:00;23;173;4;;;;
2588;23/08/2018 0:00;64;207;4;;;;
2589;21/02/2020 0:00;27;385;4;;;;
2590;15/11/2022 0:00;26;226;4;;;;
2591;22/03/2023 0:00;35;338;4;;;;
2592;22/03/2023 0:00;25;524;4;;;;
2593;22/03/2023 0:00;61;315;4;;;;
2594;22/03/2023 0:00;36;360;4;;;;
2595;23/12/2009 0:00;49;198;4;;;;
2596;06/12/2005 0:00;44;295;8;;;;
2597;06/12/2005 0:00;29;366;8;;;;
2598;21/02/2018 0:00;62;345;4;;;;
2599;06/12/2005 0:00;37;362;8;;;;
2600;15/06/2017 0:00;63;420;4;;;;
2601;27/09/2011 0:00;53;195;4;;;;
2602;15/10/2008 0:00;31;444;8;;;;
2603;06/12/2005 0:00;31;198;8;;;;
2604;28/05/2008 0:00;41;280;8;;;;
2605;06/12/2005 0:00;31;189;8;;;;
2606;06/12/2005 0:00;59;435;8;;;;
2607;06/12/2005 0:00;39;231;8;;;;
2608;06/12/2005 0:00;38;278;8;;;;
2609;06/12/2005 0:00;24;220;8;;;;
2610;06/12/2005 0:00;31;578;8;;;;
2611;06/12/2005 0:00;64;235;8;;;;
2612;06/12/2005 0:00;36;381;8;;;;
2613;06/12/2005 0:00;63;388;8;;;;
2614;06/12/2005 0:00;49;576;8;;;;
2615;06/12/2005 0:00;34;269;8;;;;
2616;09/01/2008 0:00;45;603;8;;;;
2617;12/03/2013 0:00;55;349;4;;;;
2618;28/05/2008 0:00;46;531;8;;;;
2619;15/10/2008 0:00;56;232;8;;;;
2620;10/08/2007 0:00;50;494;8;;;;
2621;10/08/2007 0:00;45;509;8;;;;
2622;28/05/2008 0:00;58;474;8;;;;
2623;10/08/2007 0:00;29;231;8;;;;
2624;02/03/2007 0:00;45;423;8;;;;
2625;20/10/2006 0:00;37;450;8;;;;
2626;21/02/2018 0:00;45;387;4;;;;
2627;02/03/2007 0:00;42;399;8;;;;
2628;19/04/2023 0:00;48;316;4;;;;
2629;02/03/2007 0:00;31;522;8;;;;
2630;02/03/2007 0:00;68;251;8;;;;
2631;09/01/2008 0:00;43;483;8;;;;
2632;09/01/2008 0:00;43;224;8;;;;
2633;15/10/2008 0:00;33;505;8;;;;
2634;28/05/2008 0:00;41;175;8;;;;
2635;16/07/2009 0:00;50;505;8;;;;
2636;12/03/2013 0:00;45;279;4;;;;
2637;09/03/2009 0:00;49;492;8;;;;
2638;12/09/2015 0:00;44;509;4;;;;
2639;09/01/2008 0:00;27;324;8;;;;
2640;12/03/2013 0:00;45;250;4;;;;
2641;16/07/2009 0:00;42;362;8;;;;
2642;28/05/2008 0:00;45;429;8;;;;
2643;15/10/2008 0:00;39;513;8;;;;
2644;07/10/2016 0:00;32;309;4;;;;
2645;23/12/2014 0:00;46;304;4;;;;
2646;16/07/2009 0:00;19;424;8;;;;
2647;29/04/2010 0:00;56;268;4;;;;
2648;09/03/2009 0:00;59;201;8;;;;
2649;19/04/2023 0:00;51;215;4;;;;
2650;14/01/2011 0:00;31;364;4;;;;
2651;14/01/2011 0:00;54;496;4;;;;
2652;15/06/2012 0:00;22;416;4;;;;
2653;08/09/2010 0:00;19;592;4;;;;
2654;19/04/2023 0:00;38;210;4;;;;
2655;08/09/2010 0:00;35;402;4;;;;
2656;12/03/2013 0:00;21;157;4;;;;
2657;10/04/2014 0:00;45;257;4;;;;
2658;01/06/2016 0:00;46;405;4;;;;
2659;21/02/2018 0:00;26;273;4;;;;
2660;23/12/2014 0:00;72;254;4;;;;
2661;12/09/2015 0:00;26;445;4;;;;
2662;31/01/2012 0:00;22;284;4;;;;
2663;15/06/2012 0:00;26;326;4;;;;
2664;30/10/2012 0:00;26;306;4;;;;
2665;19/04/2023 0:00;67;272;4;;;;
2666;30/10/2018 0:00;44;457;4;;;;
2667;10/02/2017 0:00;24;478;4;;;;
2668;21/02/2018 0:00;46;342;4;;;;
2669;19/04/2023 0:00;44;326;4;;;;
2670;01/06/2016 0:00;24;201;4;;;;
2671;07/11/2019 0:00;48;376;4;;;;
2672;18/10/2017 0:00;38;235;4;;;;
2673;05/05/2015 0:00;51;509;4;;;;
2674;10/02/2017 0:00;31;293;4;;;;
2675;19/04/2023 0:00;71;303;4;;;;
2676;28/06/2018 0:00;35;412;4;;;;
2677;22/08/2022 0:00;43;404;4;;;;
2678;30/10/2018 0:00;58;474;4;;;;
2679;30/10/2018 0:00;35;303;4;;;;
2680;19/04/2023 0:00;25;252;4;;;;
2681;19/04/2023 0:00;26;373;4;;;;
2682;10/03/2020 0:00;28;371;4;;;;
2683;19/04/2023 0:00;45;435;4;;;;
2684;19/04/2023 0:00;57;205;4;;;;
2685;17/12/2021 0:00;34;218;4;;;;
2686;19/04/2023 0:00;60;506;4;;;;
2687;16/10/2006 0:00;42;356;8;;;;
2688;16/10/2006 0:00;34;368;8;;;;
2689;18/12/2005 0:00;28;298;8;;;;
2690;16/10/2006 0:00;39;178;8;;;;
2691;16/10/2006 0:00;57;405;8;;;;
2692;24/05/2006 0:00;43;321;8;;;;
2693;18/12/2005 0:00;37;374;8;;;;
2694;16/10/2006 0:00;30;223;8;;;;
2695;24/05/2006 0:00;20;228;8;;;;
2696;16/10/2006 0:00;34;155;8;;;;
2697;16/10/2006 0:00;23;292;8;;;;
2698;24/05/2006 0:00;29;284;8;;;;
2699;16/10/2006 0:00;37;281;8;;;;
2700;16/10/2006 0:00;56;297;8;;;;
2701;24/05/2006 0:00;37;288;8;;;;
2702;18/12/2005 0:00;29;218;8;;;;
2703;16/10/2006 0:00;45;236;8;;;;
2704;16/10/2006 0:00;50;227;8;;;;
2705;16/10/2006 0:00;28;468;8;;;;
2706;24/05/2006 0:00;44;467;8;;;;
2707;16/10/2006 0:00;44;241;8;;;;
2708;16/10/2006 0:00;26;252;8;;;;
2709;16/10/2006 0:00;47;305;8;;;;
2710;16/10/2006 0:00;40;452;8;;;;
2711;16/10/2006 0:00;37;187;8;;;;
2712;16/10/2006 0:00;30;410;8;;;;
2713;16/10/2006 0:00;51;492;8;;;;
2714;06/09/2005 0:00;49;264;8;;;;
2715;31/01/2006 0:00;48;541;8;;;;
2716;06/09/2005 0:00;72;346;8;;;;
2717;27/06/2006 0:00;30;458;8;;;;
2718;08/04/2008 0:00;31;294;8;;;;
2719;04/12/2007 0:00;44;470;8;;;;
2720;01/03/2023 0:00;52;377;4;;;;
2721;18/11/2006 0:00;47;181;8;;;;
2722;27/06/2006 0:00;50;429;8;;;;
2723;31/01/2006 0:00;59;507;8;;;;
2724;31/05/2012 0:00;33;193;4;;;;
2725;11/12/2019 0:00;47;274;4;;;;
2726;01/03/2023 0:00;55;270;4;;;;
2727;01/03/2023 0:00;52;334;4;;;;
2728;16/09/2020 0:00;59;199;4;;;;
2729;31/01/2006 0:00;35;249;8;;;;
2730;06/09/2005 0:00;28;254;8;;;;
2731;31/01/2006 0:00;35;349;8;;;;
2732;31/01/2006 0:00;41;445;8;;;;
2733;18/08/2009 0:00;41;560;8;;;;
2734;31/01/2006 0:00;55;413;8;;;;
2735;31/01/2006 0:00;28;273;8;;;;
2736;25/08/2016 0:00;75;426;4;;;;
2737;27/06/2006 0:00;54;408;8;;;;
2738;26/03/2007 0:00;26;344;8;;;;
2739;31/01/2006 0:00;61;458;8;;;;
2740;27/06/2006 0:00;44;216;8;;;;
2741;31/07/2007 0:00;48;574;8;;;;
2742;25/01/2012 0:00;42;756;4;;;;
2743;23/04/2010 0:00;42;771;4;;;;
2744;18/12/2009 0:00;49;606;4;;;;
2745;26/03/2007 0:00;35;459;8;;;;
2746;09/12/2008 0:00;31;617;8;;;;
2747;01/03/2023 0:00;50;667;4;;;;
2748;27/06/2006 0:00;21;599;8;;;;
2749;08/04/2008 0:00;41;750;8;;;;
2750;24/08/2010 0:00;33;1017;4;;;;
2751;24/08/2010 0:00;38;922;4;;;;
2752;26/03/2007 0:00;20;689;8;;;;
2753;26/03/2007 0:00;21;865;8;;;;
2754;12/12/2014 0:00;38;651;4;;;;
2755;18/12/2015 0:00;40;992;4;;;;
2756;15/04/2009 0:00;52;746;8;;;;
2757;01/03/2023 0:00;40;612;4;;;;
2758;15/04/2009 0:00;42;1125;8;;;;
2759;08/08/2008 0:00;34;806;8;;;;
2760;21/02/2013 0:00;44;653;4;;;;
2761;31/01/2022 0:00;48;697;4;;;;
2762;18/12/2009 0:00;28;783;4;;;;
2763;18/08/2009 0:00;33;693;8;;;;
2764;23/04/2010 0:00;52;562;4;;;;
2765;24/08/2010 0:00;36;765;4;;;;
2766;21/02/2013 0:00;67;955;4;;;;
2767;29/04/2015 0:00;51;384;4;;;;
2768;25/04/2016 0:00;42;610;4;;;;
2769;24/08/2010 0:00;43;302;4;;;;
2770;28/03/2014 0:00;33;406;4;;;;
2771;01/03/2023 0:00;69;284;4;;;;
2772;18/05/2011 0:00;20;427;4;;;;
2773;18/12/2015 0:00;24;163;4;;;;
2774;15/08/2014 0:00;38;177;4;;;;
2775;20/11/2013 0:00;23;176;4;;;;
2776;01/03/2023 0:00;40;253;4;;;;
2777;28/03/2014 0:00;18;428;4;;;;
2778;28/03/2014 0:00;42;472;4;;;;
2779;31/01/2022 0:00;38;194;4;;;;
2780;20/08/2019 0:00;45;222;4;;;;
2781;01/03/2023 0:00;39;301;4;;;;
2782;11/12/2019 0:00;52;360;4;;;;
2783;01/03/2023 0:00;37;401;4;;;;
2784;01/03/2023 0:00;32;225;4;;;;
2785;28/05/2021 0:00;23;458;4;;;;
2786;11/12/2019 0:00;23;490;4;;;;
2787;28/05/2021 0:00;24;549;4;;;;
2788;11/12/2019 0:00;28;439;4;;;;
2789;13/04/2018 0:00;24;481;4;;;;
2790;11/12/2019 0:00;26;488;4;;;;
2791;01/03/2023 0:00;44;280;4;;;;
2792;17/10/2022 0:00;57;171;4;;;;
2793;01/03/2023 0:00;38;172;4;;;;
2794;01/03/2023 0:00;21;402;4;;;;
2795;01/03/2023 0:00;29;262;4;;;;
2796;28/05/2021 0:00;40;342;4;;;;
2797;31/01/2022 0:00;58;396;4;;;;
2798;01/03/2023 0:00;39;440;4;;;;
2799;01/03/2023 0:00;69;561;4;;;;
2800;01/03/2023 0:00;64;245;4;;;;
2801;01/03/2023 0:00;25;167;4;;;;
2802;01/03/2023 0:00;38;157;4;;;;
2803;01/03/2023 0:00;34;212;4;;;;
2804;01/03/2023 0:00;36;453;4;;;;
2805;01/03/2023 0:00;34;482;4;;;;
2806;29/08/2018 0:00;54;593;4;;;;
2807;18/04/2023 0:00;56;327;4;;;;
2808;21/12/2007 0:00;50;230;8;;;;
2809;04/03/2011 0:00;39;284;4;;;;
2810;22/05/2008 0:00;37;444;8;;;;
2811;21/12/2007 0:00;36;354;8;;;;
2812;21/12/2007 0:00;49;272;8;;;;
2813;25/06/2010 0:00;70;287;4;;;;
2814;24/02/2010 0:00;53;353;4;;;;
2815;13/04/2022 0:00;51;291;4;;;;
2816;16/08/2022 0:00;64;475;4;;;;
2817;18/04/2023 0:00;52;296;4;;;;
2818;10/01/2020 0:00;45;216;4;;;;
2819;06/04/2006 0:00;33;402;8;;;;
2820;21/12/2007 0:00;33;434;8;;;;
2821;20/12/2006 0:00;29;438;8;;;;
2822;18/08/2006 0:00;43;292;8;;;;
2823;21/12/2007 0:00;58;442;8;;;;
2824;18/08/2006 0:00;20;238;8;;;;
2825;18/08/2006 0:00;38;193;8;;;;
2826;21/12/2007 0:00;35;514;8;;;;
2827;18/08/2006 0:00;39;199;8;;;;
2828;18/08/2006 0:00;26;556;8;;;;
2829;27/11/2005 0:00;37;432;8;;;;
2830;06/04/2006 0:00;19;467;8;;;;
2831;22/05/2008 0:00;42;334;8;;;;
2832;20/12/2006 0:00;24;452;8;;;;
2833;20/09/2007 0:00;26;222;8;;;;
2834;04/03/2011 0:00;45;546;4;;;;
2835;14/07/2011 0:00;72;555;4;;;;
2836;18/04/2023 0:00;36;232;4;;;;
2837;20/08/2014 0:00;39;490;4;;;;
2838;17/10/2008 0:00;35;223;8;;;;
2839;10/01/2020 0:00;30;156;4;;;;
2840;17/02/2009 0:00;62;449;8;;;;
2841;18/04/2023 0:00;68;582;4;;;;
2842;02/08/2021 0:00;39;374;4;;;;
2843;22/05/2008 0:00;29;331;8;;;;
2844;08/08/2013 0:00;55;330;4;;;;
2845;10/12/2021 0:00;67;268;4;;;;
2846;24/02/2010 0:00;26;292;4;;;;
2847;18/06/2009 0:00;28;556;8;;;;
2848;28/10/2010 0:00;32;252;4;;;;
2849;28/10/2010 0:00;22;414;4;;;;
2850;25/06/2010 0:00;19;596;4;;;;
2851;14/07/2011 0:00;40;286;4;;;;
